<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
EURGBP 1 141101 0043 0.7830000 0.7830000 0.7830000 0.7830000 2
EURGBP 1 141101 0044 0.7825800 0.7825800 0.7825800 0.7825800 2
EURGBP 1 141101 0045 0.7830000 0.7830000 0.7830000 0.7830000 2
EURGBP 1 141101 0046 0.7824000 0.7825800 0.7824000 0.7825800 3
EURGBP 1 141101 0047 0.7830000 0.7830000 0.7830000 0.7830000 2
EURGBP 1 141101 0048 0.7825800 0.7825800 0.7825800 0.7825800 1
EURGBP 1 141101 0049 0.7830000 0.7830000 0.7830000 0.7830000 2
EURGBP 1 141101 0050 0.7825800 0.7825800 0.7825800 0.7825800 1
EURGBP 1 141101 0051 0.7830000 0.7830000 0.7824000 0.7825800 4
EURGBP 1 141101 0053 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0054 0.7825800 0.7825800 0.7825800 0.7825800 1
EURGBP 1 141101 0055 0.7830000 0.7830000 0.7830000 0.7830000 2
EURGBP 1 141101 0056 0.7825800 0.7825800 0.7824000 0.7825800 4
EURGBP 1 141101 0057 0.7830000 0.7830000 0.7825800 0.7825800 2
EURGBP 1 141101 0059 0.7830000 0.7830000 0.7824000 0.7825800 4
EURGBP 1 141101 0100 0.7825800 0.7825800 0.7825800 0.7825800 3
EURGBP 1 141101 0101 0.7830000 0.7830000 0.7825800 0.7826000 5
EURGBP 1 141101 0103 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0105 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0107 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0109 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0111 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0113 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0115 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0117 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0119 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0121 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0123 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0125 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0127 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0129 0.7830000 0.7830000 0.7830000 0.7830000 1
EURGBP 1 141101 0137 0.7824000 0.7824000 0.7824000 0.7824000 1
EURGBP 1 141101 0139 0.7830000 0.7830000 0.7830000 0.7830000 2
EURGBP 1 141101 0141 0.7830000 0.7830000 0.7830000 0.7830000 1
